,file,class_name,cohesion
11725,D:\thesis2\9 project\tornado\tornado\tornado\test\auth_test.py,auth_test.OAuth1ClientLoginCoroutineHandler,0.0%
11726,D:\thesis2\9 project\tornado\tornado\tornado\test\auth_test.py,auth_test.OAuth1ClientRequestParametersHandler,33.33%
11727,D:\thesis2\9 project\tornado\tornado\tornado\test\auth_test.py,auth_test.OpenIdClientLoginHandler,33.33%
11728,D:\thesis2\9 project\tornado\tornado\tornado\test\auth_test.py,auth_test.TwitterClientHandler,50.0%
11729,D:\thesis2\9 project\tornado\tornado\tornado\test\auth_test.py,auth_test.OAuth1ClientLoginHandler,20.0%
11730,D:\thesis2\9 project\tornado\tornado\tornado\test\auth_test.py,auth_test.TwitterClientLoginGenEngineHandler,0.0%
11731,D:\thesis2\9 project\tornado\tornado\tornado\test\auth_test.py,auth_test.TwitterServerAccessTokenHandler,0.0%
11732,D:\thesis2\9 project\tornado\tornado\tornado\test\auth_test.py,auth_test.OAuth1ServerAccessTokenHandler,0.0%
11733,D:\thesis2\9 project\tornado\tornado\tornado\test\auth_test.py,auth_test.OAuth1ServerRequestTokenHandler,0.0%
11734,D:\thesis2\9 project\tornado\tornado\tornado\test\auth_test.py,auth_test.TwitterClientLoginHandler,50.0%
11735,D:\thesis2\9 project\tornado\tornado\tornado\test\auth_test.py,auth_test.TwitterServerVerifyCredentialsHandler,100.0%
11736,D:\thesis2\9 project\tornado\tornado\tornado\test\auth_test.py,auth_test.AuthTest,5.0%
11737,D:\thesis2\9 project\tornado\tornado\tornado\test\auth_test.py,auth_test.OpenIdServerAuthenticateHandler,0.0%
11738,D:\thesis2\9 project\tornado\tornado\tornado\test\auth_test.py,auth_test.TwitterClientShowUserHandler,100.0%
11739,D:\thesis2\9 project\tornado\tornado\tornado\test\concurrent_test.py,concurrent_test.ClientTestMixin,70.83%
11740,D:\thesis2\9 project\tornado\tornado\tornado\test\concurrent_test.py,concurrent_test.ManualCapClient,52.38%
11741,D:\thesis2\9 project\tornado\tornado\tornado\test\concurrent_test.py,concurrent_test.BaseCapClient,50.0%
11742,D:\thesis2\9 project\tornado\tornado\tornado\test\concurrent_test.py,concurrent_test.Object,50.0%
11743,D:\thesis2\9 project\tornado\tornado\tornado\test\concurrent_test.py,concurrent_test.GeneratorCapClient,100.0%
11744,D:\thesis2\9 project\tornado\tornado\tornado\test\concurrent_test.py,concurrent_test.ReturnFutureTest,35.71%
11745,D:\thesis2\9 project\tornado\tornado\tornado\test\concurrent_test.py,concurrent_test.DecoratorClientTest,0.0%
11746,D:\thesis2\9 project\tornado\tornado\tornado\test\concurrent_test.py,concurrent_test.CapError,0.0%
11747,D:\thesis2\9 project\tornado\tornado\tornado\test\concurrent_test.py,concurrent_test.DecoratorCapClient,55.56%
11748,D:\thesis2\9 project\tornado\tornado\tornado\test\concurrent_test.py,concurrent_test.CapServer,75.0%
11749,D:\thesis2\9 project\tornado\tornado\tornado\test\concurrent_test.py,concurrent_test.GeneratorClientTest,0.0%
11750,D:\thesis2\9 project\tornado\tornado\tornado\test\concurrent_test.py,concurrent_test.ManualClientTest,0.0%
11751,D:\thesis2\9 project\tornado\tornado\tornado\test\concurrent_test.py,concurrent_test.RunOnExecutorTest,60.0%
11752,D:\thesis2\9 project\tornado\tornado\tornado\test\curl_httpclient_test.py,curl_httpclient_test.CustomReasonHandler,0.0%
11753,D:\thesis2\9 project\tornado\tornado\tornado\test\curl_httpclient_test.py,curl_httpclient_test.CustomFailReasonHandler,0.0%
11754,D:\thesis2\9 project\tornado\tornado\tornado\test\curl_httpclient_test.py,curl_httpclient_test.DigestAuthHandler,100.0%
11755,D:\thesis2\9 project\tornado\tornado\tornado\test\curl_httpclient_test.py,curl_httpclient_test.CurlHTTPClientCommonTestCase,100.0%
11756,D:\thesis2\9 project\tornado\tornado\tornado\test\curl_httpclient_test.py,curl_httpclient_test.CurlHTTPClientTestCase,25.0%
11757,D:\thesis2\9 project\tornado\tornado\tornado\test\escape_test.py,escape_test.EscapeTestCase,0.0%
11758,D:\thesis2\9 project\boto\boto\boto\elastictranscoder\exceptions.py,exceptions.IncompatibleVersionException,0.0%
11759,D:\thesis2\9 project\boto\boto\boto\elastictranscoder\exceptions.py,exceptions.LimitExceededException,0.0%
11760,D:\thesis2\9 project\boto\boto\boto\elastictranscoder\exceptions.py,exceptions.ResourceInUseException,0.0%
11761,D:\thesis2\9 project\boto\boto\boto\elastictranscoder\exceptions.py,exceptions.AccessDeniedException,0.0%
11762,D:\thesis2\9 project\boto\boto\boto\elastictranscoder\exceptions.py,exceptions.ResourceNotFoundException,0.0%
11763,D:\thesis2\9 project\boto\boto\boto\elastictranscoder\exceptions.py,exceptions.InternalServiceException,0.0%
11764,D:\thesis2\9 project\boto\boto\boto\elastictranscoder\exceptions.py,exceptions.ValidationException,0.0%
11765,D:\thesis2\9 project\tornado\tornado\tornado\test\httpclient_test.py,httpclient_test.HelloWorldHandler,0.0%
11766,D:\thesis2\9 project\tornado\tornado\tornado\test\httpclient_test.py,httpclient_test.RequestProxyTest,0.0%
11767,D:\thesis2\9 project\tornado\tornado\tornado\test\httpclient_test.py,httpclient_test.AllMethodsHandler,11.11%
11768,D:\thesis2\9 project\tornado\tornado\tornado\test\httpclient_test.py,httpclient_test.PutHandler,100.0%
11769,D:\thesis2\9 project\tornado\tornado\tornado\test\httpclient_test.py,httpclient_test.HTTPResponseTestCase,0.0%
11770,D:\thesis2\9 project\tornado\tornado\tornado\test\httpclient_test.py,httpclient_test.ContentLength304Handler,0.0%
11771,D:\thesis2\9 project\tornado\tornado\tornado\test\httpclient_test.py,httpclient_test.HTTPClientCommonTestCase,26.79%
11772,D:\thesis2\9 project\tornado\tornado\tornado\test\httpclient_test.py,httpclient_test.AuthHandler,100.0%
11773,D:\thesis2\9 project\tornado\tornado\tornado\test\httpclient_test.py,httpclient_test.RedirectHandler,0.0%
11774,D:\thesis2\9 project\tornado\tornado\tornado\test\httpclient_test.py,httpclient_test.UserAgentHandler,100.0%
11775,D:\thesis2\9 project\tornado\tornado\tornado\test\httpclient_test.py,httpclient_test.ChunkHandler,0.0%
11776,D:\thesis2\9 project\tornado\tornado\tornado\test\httpclient_test.py,httpclient_test.PatchHandler,100.0%
11777,D:\thesis2\9 project\tornado\tornado\tornado\test\httpclient_test.py,httpclient_test.EchoPostHandler,100.0%
11778,D:\thesis2\9 project\tornado\tornado\tornado\test\httpclient_test.py,httpclient_test.SyncHTTPClientTest,48.0%
11779,D:\thesis2\9 project\tornado\tornado\tornado\test\httpclient_test.py,httpclient_test.HTTPRequestTestCase,0.0%
11780,D:\thesis2\9 project\tornado\tornado\tornado\test\httpclient_test.py,httpclient_test.PostHandler,0.0%
11781,D:\thesis2\9 project\tornado\tornado\tornado\test\httpclient_test.py,httpclient_test.CountdownHandler,0.0%
11782,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.StreamingChunkSizeTest,17.78%
11783,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.HelloWorldRequestHandler,66.67%
11784,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.MaxHeaderSizeTest,0.0%
11785,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.SSLContextTest,0.0%
11786,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.GzipBaseTest,0.0%
11787,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.BufferedHandler,100.0%
11788,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.Handler,100.0%
11789,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.HandlerBaseTestCase,50.0%
11790,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.SSLTestMixin,20.0%
11791,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.KeepAliveTest,40.0%
11792,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.LargeHandler,0.0%
11793,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.HTTPServerRawTest,66.67%
11794,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.TypeCheckHandler,75.0%
11795,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.IdleTimeoutTest,71.43%
11796,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.HTTPServerTest,0.0%
11797,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.BodyLimitsTest,8.33%
11798,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.MultipartTestHandler,100.0%
11799,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.SSLv3Test,0.0%
11800,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.BadSSLOptionsTest,0.0%
11801,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.HTTPConnectionTest,25.0%
11802,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.UnixSocketTest,65.0%
11803,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.Delegate,66.67%
11804,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.EchoHandler,100.0%
11805,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.ManualProtocolTest,0.0%
11806,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.BaseSSLTest,0.0%
11807,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.MessageDelegate,62.5%
11808,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.StreamingHandler,50.0%
11809,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.GzipUnsupportedTest,0.0%
11810,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.HelloHandler,0.0%
11811,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.LegacyInterfaceTest,100.0%
11812,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.SSLXHeaderTest,0.0%
11813,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.XHeaderTest,0.0%
11814,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.FinishOnCloseHandler,0.0%
11815,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.GzipTest,0.0%
11816,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.App,0.0%
11817,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.SSLv23Test,0.0%
11818,D:\thesis2\9 project\tornado\tornado\tornado\test\httpserver_test.py,httpserver_test.TLSv1Test,0.0%
11819,D:\thesis2\9 project\tornado\tornado\tornado\test\httputil_test.py,httputil_test.HTTPHeadersTest,0.0%
11820,D:\thesis2\9 project\tornado\tornado\tornado\test\httputil_test.py,httputil_test.TestUrlConcat,0.0%
11821,D:\thesis2\9 project\tornado\tornado\tornado\test\httputil_test.py,httputil_test.FormatTimestampTest,50.0%
11822,D:\thesis2\9 project\tornado\tornado\tornado\test\httputil_test.py,httputil_test.MultipartFormDataTest,0.0%
11823,D:\thesis2\9 project\tornado\tornado\tornado\test\httputil_test.py,httputil_test.HTTPServerRequestTest,0.0%
11824,D:\thesis2\9 project\tornado\tornado\tornado\test\httputil_test.py,httputil_test.ParseRequestStartLineTest,100.0%
11825,D:\thesis2\9 project\tornado\tornado\tornado\test\import_test.py,import_test.ImportTest,0.0%
11826,D:\thesis2\9 project\tornado\tornado\tornado\test\ioloop_test.py,ioloop_test.TestIOLoopCurrent,66.67%
11827,D:\thesis2\9 project\tornado\tornado\tornado\test\ioloop_test.py,ioloop_test.FakeTimeSelect,100.0%
11828,D:\thesis2\9 project\tornado\tornado\tornado\test\ioloop_test.py,ioloop_test.TestIOLoopAddCallback,46.67%
11829,D:\thesis2\9 project\tornado\tornado\tornado\test\ioloop_test.py,ioloop_test.TestIOLoop,25.33%
11830,D:\thesis2\9 project\tornado\tornado\tornado\test\ioloop_test.py,ioloop_test.TestIOLoopAddCallbackFromSignal,100.0%
11831,D:\thesis2\9 project\tornado\tornado\tornado\test\ioloop_test.py,ioloop_test.SocketWrapper,83.33%
11832,D:\thesis2\9 project\tornado\tornado\tornado\test\ioloop_test.py,ioloop_test.TestPeriodicCallback,100.0%
11833,D:\thesis2\9 project\tornado\tornado\tornado\test\ioloop_test.py,ioloop_test.TestIOLoopFutures,75.0%
11834,D:\thesis2\9 project\tornado\tornado\tornado\test\ioloop_test.py,ioloop_test.FakeTimeIOLoop,100.0%
11835,D:\thesis2\9 project\tornado\tornado\tornado\test\ioloop_test.py,ioloop_test.TestIOLoopRunSync,100.0%
11836,D:\thesis2\9 project\tornado\tornado\tornado\test\iostream_test.py,iostream_test.HelloHandler,0.0%
11837,D:\thesis2\9 project\tornado\tornado\tornado\test\iostream_test.py,iostream_test.TestIOStreamWebHTTPS,100.0%
11838,D:\thesis2\9 project\tornado\tornado\tornado\test\iostream_test.py,iostream_test.TestIOStream,0.0%
11839,D:\thesis2\9 project\tornado\tornado\tornado\test\iostream_test.py,iostream_test.TestIOStreamSSLContext,100.0%
11840,D:\thesis2\9 project\tornado\tornado\tornado\test\iostream_test.py,iostream_test.TestServer,44.44%
11841,D:\thesis2\9 project\tornado\tornado\tornado\test\iostream_test.py,iostream_test.TestIOStreamMixin,37.1%
11842,D:\thesis2\9 project\tornado\tornado\tornado\test\iostream_test.py,iostream_test.TestPipeIOStream,100.0%
11843,D:\thesis2\9 project\tornado\tornado\tornado\test\iostream_test.py,iostream_test.TestIOStreamWebHTTP,100.0%
11844,D:\thesis2\9 project\tornado\tornado\tornado\test\iostream_test.py,iostream_test.TestIOStreamStartTLS,26.25%
11845,D:\thesis2\9 project\tornado\tornado\tornado\test\iostream_test.py,iostream_test.TestIOStreamSSL,100.0%
11846,D:\thesis2\9 project\tornado\tornado\tornado\test\iostream_test.py,iostream_test.WaitForHandshakeTest,35.0%
11847,D:\thesis2\9 project\tornado\tornado\tornado\test\iostream_test.py,iostream_test.TestIOStreamWebMixin,33.33%
11848,D:\thesis2\9 project\tornado\tornado\tornado\test\locale_test.py,locale_test.LocaleDataTest,0.0%
11849,D:\thesis2\9 project\tornado\tornado\tornado\test\locale_test.py,locale_test.TranslationLoaderTest,20.0%
11850,D:\thesis2\9 project\tornado\tornado\tornado\test\locale_test.py,locale_test.EnglishTest,0.0%
11851,D:\thesis2\9 project\tornado\tornado\tornado\test\locks_test.py,locks_test.SemaphoreTest,28.57%
11852,D:\thesis2\9 project\tornado\tornado\tornado\test\locks_test.py,locks_test.ConditionTest,38.46%
11853,D:\thesis2\9 project\tornado\tornado\tornado\test\locks_test.py,locks_test.SemaphoreContextManagerTest,0.0%
11854,D:\thesis2\9 project\tornado\tornado\tornado\test\locks_test.py,locks_test.LockTests,0.0%
11855,D:\thesis2\9 project\tornado\tornado\tornado\test\locks_test.py,locks_test.EventTest,20.0%
11856,D:\thesis2\9 project\tornado\tornado\tornado\test\locks_test.py,locks_test.BoundedSemaphoreTest,0.0%
11857,D:\thesis2\9 project\tornado\tornado\tornado\test\log_test.py,log_test.LogFormatterTest,27.08%
11858,D:\thesis2\9 project\tornado\tornado\tornado\test\log_test.py,log_test.LoggingOptionTest,0.0%
11859,D:\thesis2\9 project\tornado\tornado\tornado\test\log_test.py,log_test.UnicodeLogFormatterTest,50.0%
11860,D:\thesis2\9 project\tornado\tornado\tornado\test\log_test.py,log_test.EnablePrettyLoggingTest,100.0%
11861,D:\thesis2\9 project\tornado\tornado\tornado\test\netutil_test.py,netutil_test._ResolverErrorTestMixin,100.0%
11862,D:\thesis2\9 project\tornado\tornado\tornado\test\netutil_test.py,netutil_test._ResolverTestMixin,75.0%
11863,D:\thesis2\9 project\tornado\tornado\tornado\test\netutil_test.py,netutil_test.BlockingResolverTest,100.0%
11864,D:\thesis2\9 project\tornado\tornado\tornado\test\netutil_test.py,netutil_test.ThreadedResolverErrorTest,66.67%
11865,D:\thesis2\9 project\tornado\tornado\tornado\test\netutil_test.py,netutil_test.BlockingResolverErrorTest,66.67%
11866,D:\thesis2\9 project\tornado\tornado\tornado\test\netutil_test.py,netutil_test.ThreadedResolverImportTest,0.0%
11867,D:\thesis2\9 project\tornado\tornado\tornado\test\netutil_test.py,netutil_test.IsValidIPTest,0.0%
11868,D:\thesis2\9 project\tornado\tornado\tornado\test\netutil_test.py,netutil_test.TwistedResolverTest,100.0%
11869,D:\thesis2\9 project\tornado\tornado\tornado\test\netutil_test.py,netutil_test.ThreadedResolverTest,75.0%
11870,D:\thesis2\9 project\tornado\tornado\tornado\test\netutil_test.py,netutil_test.TestPortAllocation,0.0%
11871,D:\thesis2\9 project\tornado\tornado\tornado\test\netutil_test.py,netutil_test.CaresResolverTest,100.0%
11872,D:\thesis2\9 project\ansible\ansible\lib\ansible\runner\action_plugins\async.py,async.ActionModule,100.0%
11873,D:\thesis2\9 project\boto\boto\boto\elastictranscoder\layer1.py,layer1.ElasticTranscoderConnection,4.17%
11874,D:\thesis2\9 project\tornado\tornado\tornado\test\options_test.py,options_test.OptionsTest,5.26%
11875,D:\thesis2\9 project\tornado\tornado\tornado\test\process_test.py,process_test.ProcessHandler,0.0%
11876,D:\thesis2\9 project\tornado\tornado\tornado\test\process_test.py,process_test.ProcessTest,0.0%
11877,D:\thesis2\9 project\tornado\tornado\tornado\test\process_test.py,process_test.SubprocessTest,62.5%
11878,D:\thesis2\9 project\tornado\tornado\tornado\test\queues_test.py,queues_test.QueueGetTest,11.11%
11879,D:\thesis2\9 project\tornado\tornado\tornado\test\queues_test.py,queues_test.QueuePutTest,10.0%
11880,D:\thesis2\9 project\tornado\tornado\tornado\test\queues_test.py,queues_test.ProducerConsumerTest,0.0%
11881,D:\thesis2\9 project\tornado\tornado\tornado\test\queues_test.py,queues_test.QueueBasicTest,0.0%
11882,D:\thesis2\9 project\tornado\tornado\tornado\test\queues_test.py,queues_test.LifoQueueJoinTest,0.0%
11883,D:\thesis2\9 project\tornado\tornado\tornado\test\queues_test.py,queues_test.PriorityQueueJoinTest,0.0%
11884,D:\thesis2\9 project\tornado\tornado\tornado\test\queues_test.py,queues_test.QueueJoinTest,10.0%
11885,D:\thesis2\9 project\tornado\tornado\tornado\test\runtests.py,runtests.LogCounter,100.0%
11886,D:\thesis2\9 project\tornado\tornado\tornado\test\runtests.py,runtests.TornadoTextTestRunner,100.0%
11887,D:\thesis2\9 project\tornado\tornado\tornado\test\simple_httpclient_test.py,simple_httpclient_test.OptionsHandler,0.0%
11888,D:\thesis2\9 project\tornado\tornado\tornado\test\simple_httpclient_test.py,simple_httpclient_test.CreateAsyncHTTPClientTestCase,50.0%
11889,D:\thesis2\9 project\tornado\tornado\tornado\test\simple_httpclient_test.py,simple_httpclient_test.MaxBufferSizeTest,33.33%
11890,D:\thesis2\9 project\tornado\tornado\tornado\test\simple_httpclient_test.py,simple_httpclient_test.MaxHeaderSizeTest,25.0%
11891,D:\thesis2\9 project\tornado\tornado\tornado\test\simple_httpclient_test.py,simple_httpclient_test.SmallBody,0.0%
11892,D:\thesis2\9 project\tornado\tornado\tornado\test\simple_httpclient_test.py,simple_httpclient_test.SimpleHTTPClientTestMixin,12.18%
11893,D:\thesis2\9 project\tornado\tornado\tornado\test\simple_httpclient_test.py,simple_httpclient_test.HTTP204NoContentTestCase,50.0%
11894,D:\thesis2\9 project\tornado\tornado\tornado\test\simple_httpclient_test.py,simple_httpclient_test.LargeHeaders,0.0%
11895,D:\thesis2\9 project\tornado\tornado\tornado\test\simple_httpclient_test.py,simple_httpclient_test.SimpleHTTPSClientTestCase,16.67%
11896,D:\thesis2\9 project\tornado\tornado\tornado\test\simple_httpclient_test.py,simple_httpclient_test.SeeOtherPostHandler,100.0%
